,AppId,Title,Date,Reviews,FullDescription,FullDescriptionWordFreq
948,com.keepsoft.homebuh,Home Bookkeeping,2016-09-06,3564,"You say you don't have the discipline to control your budgeting? With Home Bookkeeping, it's a snap! It's your chance to finally become a savvy spender and protect yourself from the danger of debt. Unlike the usual paper and electronic spreadsheets, Home Bookkeeping is your personal financial secretary and advisor. Bookkeeping software provides an essential solution for any organization or individual who needs to improve their degree of control over their budgeting. Other, simpler solutions such as paper planners or spreadsheets simply don't do enough in the majority of cases. Home Bookkeeping, however, is a complex, yet user-friendly solution that makes it possible for you to become a more careful spender and help protect yourself from descending into debt. It is basically your personal financial advisor, preventing you from forgetting about your budget. The software can be used to record all of your transactions including bills, credit card statements, receipts and more. With this solution, you can start planning your budget more carefully and ultimately have much more control over it. The bookkeeping software includes all the features that you need to analyze and calculate every aspect of your cash flow.","[(bookkeeping, 5), (control, 3), (solution, 3), (home, 3), (software, 3), (financial, 2), (spreadsheets, 2), (paper, 2), (personal, 2), ('s, 2)]"
949,com.keepsoft.homebuh,Home Bookkeeping,2016-09-07,3564,"You say you don't have the discipline to control your budgeting? With Home Bookkeeping, it's a snap! It's your chance to finally become a savvy spender and protect yourself from the danger of debt. Unlike the usual paper and electronic spreadsheets, Home Bookkeeping is your personal financial secretary and advisor. Bookkeeping software provides an essential solution for any organization or individual who needs to improve their degree of control over their budgeting. Other, simpler solutions such as paper planners or spreadsheets simply don't do enough in the majority of cases. Home Bookkeeping, however, is a complex, yet user-friendly solution that makes it possible for you to become a more careful spender and help protect yourself from descending into debt. It is basically your personal financial advisor, preventing you from forgetting about your budget. The software can be used to record all of your transactions including bills, credit card statements, receipts and more. With this solution, you can start planning your budget more carefully and ultimately have much more control over it. The bookkeeping software includes all the features that you need to analyze and calculate every aspect of your cash flow.","[(bookkeeping, 5), (control, 3), (solution, 3), (home, 3), (software, 3), (financial, 2), (spreadsheets, 2), (paper, 2), (personal, 2), ('s, 2)]"
950,com.aspiring.wtwofrom,W-2 Form,2016-09-06,0,"Are you looking for an easy to use, printable W-2 form for paying your taxes? W-2 Form app is a good choice for you. This app helps you to create, manage, organize and e-mail your W-2 forms easily from your tablet.The intuitive interface allows you to make your W-2 form easily. The app comes with six W-2 forms which can be used simultaneously. Further, the app provides you with ability to send multiple tax forms from the same workbook. Simply tap on the worksheet and start creating your W-2 form.You can also send and print your W-2 Form from your tablet. Simply tap e-mail, to send your form instantly and print to print your form. Alternatively, you can locally save and keep the tax form for future use.We also create custom apps for your company or office. Please write to us at marketing@tickervalue.com","[(w-2, 7), (form, 7), (send, 3), (forms, 3), (print, 3), (tap, 2), (tax, 2), (simply, 2), (create, 2), (e-mail, 2)]"
951,com.aspiring.wtwofrom,W-2 Form,2016-09-07,0,"Are you looking for an easy to use, printable W-2 form for paying your taxes? W-2 Form app is a good choice for you. This app helps you to create, manage, organize and e-mail your W-2 forms easily from your tablet.The intuitive interface allows you to make your W-2 form easily. The app comes with six W-2 forms which can be used simultaneously. Further, the app provides you with ability to send multiple tax forms from the same workbook. Simply tap on the worksheet and start creating your W-2 form.You can also send and print your W-2 Form from your tablet. Simply tap e-mail, to send your form instantly and print to print your form. Alternatively, you can locally save and keep the tax form for future use.We also create custom apps for your company or office. Please write to us at marketing@tickervalue.com","[(w-2, 7), (form, 7), (send, 3), (forms, 3), (print, 3), (tap, 2), (tax, 2), (simply, 2), (create, 2), (e-mail, 2)]"
952,com.carczarpro.carloancalculator,Car Loan &amp; Lease Calculator,2016-09-06,1,"This Car Czar Pro car loan and lease buyer calculator app for android is for new or used car buyers, guiding them through the 13+ ways a dealer makes a profit on every car sale or lease, and providing invaluable car buyer loan calculations for every step of that sales or lease process.This is the only car buyer loan and lease calculator built and designed by former car dealer managers and owners, and it truly is the most powerful and complete tool for any consumer buying a car in the USA today. The Car Czar Pro car buyer loan and lease calculator app provides calculations and tips for the complete negotiation steps and tips during the car buying process, including the finance and insurance portion of every car sale transaction, in order to ensure you are NEVER overcharged or pay too much for any car you buy from here on out in your life.This Car Czar Pro car loan buyer calculator app keeps the buyer focused on ALL the estimated cost figures for every 'profit center' a dealer uses to maximize profit on every new or used car sold.The Car Czar Pro car loan buying calculator app will keep every consumer focused on THEIR money, and reduce a dealers profit by $1000-$3000 dollars, or MORE, for the average new or used car sale..Consumers can also request through the car loan buyer calculator app a live coaching / negotiation call to assist them in the buying process, for a small upgrade price of $79.00 for 30 minutes of live coaching / negotiating help.Our team at Car Czar Pro car loan buying calculator app is very experienced in the car dealership management arena, and they all are extremely well versed in how every car buying profit center works, which means you get invaluable coaching and guidance during your car purchase using this car loan buying calculator app. Even though this car loan buyer calculator app is so powerful for every car buyer, some folks will still need the live, one on one coaching in order to feel comfortable and handle some of the stresses that go along with negotiations and getting your best car deal. The Car Czar Pro car loan buying calculator app truly levels the car buying playing field for all car buyers, once and for all.At Car Czar Pro car buying loan calculator app we have already helped thousands of people prior to this application creation, and now we expect to help millions more!If you have any questions about the utilization for this app, email us at Support@Car Czar Pro.com","[(car, 36), (loan, 12), (calculator, 11), (buying, 10), (buyer, 9), (every, 8), (czar, 8), (pro, 7), (lease, 5), (coaching, 4)]"
953,com.carczarpro.carloancalculator,Car Loan &amp; Lease Calculator,2016-09-07,1,"This Car Czar Pro car loan and lease buyer calculator app for android is for new or used car buyers, guiding them through the 13+ ways a dealer makes a profit on every car sale or lease, and providing invaluable car buyer loan calculations for every step of that sales or lease process.This is the only car buyer loan and lease calculator built and designed by former car dealer managers and owners, and it truly is the most powerful and complete tool for any consumer buying a car in the USA today. The Car Czar Pro car buyer loan and lease calculator app provides calculations and tips for the complete negotiation steps and tips during the car buying process, including the finance and insurance portion of every car sale transaction, in order to ensure you are NEVER overcharged or pay too much for any car you buy from here on out in your life.This Car Czar Pro car loan buyer calculator app keeps the buyer focused on ALL the estimated cost figures for every 'profit center' a dealer uses to maximize profit on every new or used car sold.The Car Czar Pro car loan buying calculator app will keep every consumer focused on THEIR money, and reduce a dealers profit by $1000-$3000 dollars, or MORE, for the average new or used car sale..Consumers can also request through the car loan buyer calculator app a live coaching / negotiation call to assist them in the buying process, for a small upgrade price of $79.00 for 30 minutes of live coaching / negotiating help.Our team at Car Czar Pro car loan buying calculator app is very experienced in the car dealership management arena, and they all are extremely well versed in how every car buying profit center works, which means you get invaluable coaching and guidance during your car purchase using this car loan buying calculator app. Even though this car loan buyer calculator app is so powerful for every car buyer, some folks will still need the live, one on one coaching in order to feel comfortable and handle some of the stresses that go along with negotiations and getting your best car deal. The Car Czar Pro car loan buying calculator app truly levels the car buying playing field for all car buyers, once and for all.At Car Czar Pro car buying loan calculator app we have already helped thousands of people prior to this application creation, and now we expect to help millions more!If you have any questions about the utilization for this app, email us at Support@Car Czar Pro.com","[(car, 36), (loan, 12), (calculator, 11), (buying, 10), (buyer, 9), (every, 8), (czar, 8), (pro, 7), (lease, 5), (coaching, 4)]"
954,com.astrovicapp.myMoney,myMoney - Expense Tracking,2016-09-06,1,"myMoney is an application that helps you make order management accounting in an intuitive and fast!In a few easy steps you can password protect all your movements, view reports, statistics, graphs, and send them by mail, search for transactions by filtering the results, create custom categories, detailed and personalized PDF, backup, export Excel, Dropbox...Also available for iPhone and iPad: (https://itunes.apple.com/us/app/mymoney/id818616139)Here is a list of characteristics myMoney:➤ OPERATIONS:✔ Total balance of accounts, broken down by date✔ Mark Outputs and Inputs:- Transactions frequent (insert, create, edit)- Method (cards, cash, other accounts ..)- Amount (currency exchange upgradeable. Calculator)- Category (names and icons customizable)- Date (even future)- Notes✔ Make money transactions between cards, cash or other accounts- Ability to perform even transactions with negative amounts, useful for charging the amount spent on the credit card on its behalf.➤TRANSACTIONS:✔ List of past transactions✔ Reports and statistics monthly, annual and total✔ Statistics summarized and sortable by name or amount✔ Pie detailed, dynamic and clickable✔ Sending graphics by email or through iTunes✔ Preview detailed transaction✔ Full details of each transaction✔ Editing or deleting a single transaction✔ Transactions and Statistics in PDF format✔ Enter to mail the PDF, CSV, XML Excel✔ Research transaction within the displayed✔ Number of recent transactions to display✔ Sorting ascending or descending chronological✔ Transaction List by year➤ SEARCH:✔ Transaction List sorted by:- Category- Method- Type (incoming, outgoing, all)- Notes- Exact date- Date Range✔ Information on the number of transactions found✔ All operations can be made from TRANSACTIONS➤ MANAGEMENT:✔ Cash Management (change amount)✔ Management cards or other accounts ... (Add, edit name and amount, delete)- Easy instructions for credit card✔ Make money transactions between cards, cash or other accounts✔ Manage Categories (edit, add, choose the default icons or personal)✔ Import and Export Data- Export transactions to CSV Excel via email- Export transactions to XML Excel via email- Dropbox sync✔ Choose your language and currency symbol- Italian, English, Spanish, German, French- All major currency symbols✔ Delete data (categories, transactions, custom images for categories)➤ INFO:✔ Network astrovicApps✔ Send mail to developer✔ Send feedback on AppStore✔ Suggest myMoney with Facebook or email✔ VideoSend us an e-mail to help us improve the translation in your language.You can follow us on Facebookhttps://www.facebook.com/AstrovicApps","[(transactions, 11), (✔, 7), (categories, 4), (list, 4), (export, 4), (statistics, 4), (amount, 4), (management, 4), (cash, 4), (cards, 4)]"
955,com.astrovicapp.myMoney,myMoney - Expense Tracking,2016-09-07,1,"myMoney is an application that helps you make order management accounting in an intuitive and fast!In a few easy steps you can password protect all your movements, view reports, statistics, graphs, and send them by mail, search for transactions by filtering the results, create custom categories, detailed and personalized PDF, backup, export Excel, Dropbox...Also available for iPhone and iPad: (https://itunes.apple.com/us/app/mymoney/id818616139)Here is a list of characteristics myMoney:➤ OPERATIONS:✔ Total balance of accounts, broken down by date✔ Mark Outputs and Inputs:- Transactions frequent (insert, create, edit)- Method (cards, cash, other accounts ..)- Amount (currency exchange upgradeable. Calculator)- Category (names and icons customizable)- Date (even future)- Notes✔ Make money transactions between cards, cash or other accounts- Ability to perform even transactions with negative amounts, useful for charging the amount spent on the credit card on its behalf.➤TRANSACTIONS:✔ List of past transactions✔ Reports and statistics monthly, annual and total✔ Statistics summarized and sortable by name or amount✔ Pie detailed, dynamic and clickable✔ Sending graphics by email or through iTunes✔ Preview detailed transaction✔ Full details of each transaction✔ Editing or deleting a single transaction✔ Transactions and Statistics in PDF format✔ Enter to mail the PDF, CSV, XML Excel✔ Research transaction within the displayed✔ Number of recent transactions to display✔ Sorting ascending or descending chronological✔ Transaction List by year➤ SEARCH:✔ Transaction List sorted by:- Category- Method- Type (incoming, outgoing, all)- Notes- Exact date- Date Range✔ Information on the number of transactions found✔ All operations can be made from TRANSACTIONS➤ MANAGEMENT:✔ Cash Management (change amount)✔ Management cards or other accounts ... (Add, edit name and amount, delete)- Easy instructions for credit card✔ Make money transactions between cards, cash or other accounts✔ Manage Categories (edit, add, choose the default icons or personal)✔ Import and Export Data- Export transactions to CSV Excel via email- Export transactions to XML Excel via email- Dropbox sync✔ Choose your language and currency symbol- Italian, English, Spanish, German, French- All major currency symbols✔ Delete data (categories, transactions, custom images for categories)➤ INFO:✔ Network astrovicApps✔ Send mail to developer✔ Send feedback on AppStore✔ Suggest myMoney with Facebook or email✔ VideoSend us an e-mail to help us improve the translation in your language.You can follow us on Facebookhttps://www.facebook.com/AstrovicApps","[(transactions, 11), (✔, 7), (categories, 4), (list, 4), (export, 4), (statistics, 4), (amount, 4), (management, 4), (cash, 4), (cards, 4)]"
956,com.aspiring.inventoryphn,Inventory List,2016-09-06,1,"Do you have a business that needs to keep an inventory? Do you want to keep inventory of the things at home? Then this inventory app is for you.This simple app helps you keep a track of the inventory information such as item name, total units, unit price and total value of the items. Space is provided for notes too.Locally save the inventory information as a file, and re-use it with minimal changes. Simply tap e-mail to share your files. Alternatively, you can email the file to yourself. A seamless app catering to your inventory management needs.","[(inventory, 6), (keep, 3), (file, 2), (total, 2), (information, 2), (needs, 2), (tap, 1), (simple, 1), (share, 1), (simply, 1)]"
957,com.aspiring.inventoryphn,Inventory List,2016-09-07,1,"Do you have a business that needs to keep an inventory? Do you want to keep inventory of the things at home? Then this inventory app is for you.This simple app helps you keep a track of the inventory information such as item name, total units, unit price and total value of the items. Space is provided for notes too.Locally save the inventory information as a file, and re-use it with minimal changes. Simply tap e-mail to share your files. Alternatively, you can email the file to yourself. A seamless app catering to your inventory management needs.","[(inventory, 6), (keep, 3), (file, 2), (total, 2), (information, 2), (needs, 2), (tap, 1), (simple, 1), (share, 1), (simply, 1)]"
958,com.aspiring.serviceinvoicephn,Service Invoice,2016-09-06,0,"Service Invoice is an easy to use app that enables you to send invoices for services to clients at the end of billing or project cycle. It can also be used by any consultancy business.You can enter hourly rates or other fixed charges in the sheet. Tax rate can also be specified. The totals are automatically calculated for you. Comments can be entered in the space provided.You can locally save the service invoice and re-use it with minimal changes. Simply tap e­mail, to send your invoice to clients instantly. Alternatively, you can email it to yourself.We hope you find our simple app productive and would like to hear your comments.","[(invoice, 3), (comments, 2), (send, 2), (also, 2), (service, 2), (clients, 2), (would, 1), (tap, 1), (invoices, 1), (tax, 1)]"
959,com.aspiring.serviceinvoicephn,Service Invoice,2016-09-07,0,"Service Invoice is an easy to use app that enables you to send invoices for services to clients at the end of billing or project cycle. It can also be used by any consultancy business.You can enter hourly rates or other fixed charges in the sheet. Tax rate can also be specified. The totals are automatically calculated for you. Comments can be entered in the space provided.You can locally save the service invoice and re-use it with minimal changes. Simply tap e­mail, to send your invoice to clients instantly. Alternatively, you can email it to yourself.We hope you find our simple app productive and would like to hear your comments.","[(invoice, 3), (comments, 2), (send, 2), (also, 2), (service, 2), (clients, 2), (would, 1), (tap, 1), (invoices, 1), (tax, 1)]"
960,br.com.epx.andro12cbs,Andro12C Black-Scholes Edition,2016-09-06,4,Andro12C is an RPN financial calculator that implements most features of the industry-standard HP-12C. This version removes seldom used features and augments the original 12C layout with Black-Scholes option operations.NEW! check out our Facebook page: https://www.facebook.com/rpnemulators,"[(features, 2), (12c, 1), (financial, 1), (calculator, 1), (augments, 1), (check, 1), (rpn, 1), (layout, 1), (black-scholes, 1), (industry-standard, 1)]"
961,br.com.epx.andro12cbs,Andro12C Black-Scholes Edition,2016-09-07,4,Andro12C is an RPN financial calculator that implements most features of the industry-standard HP-12C. This version removes seldom used features and augments the original 12C layout with Black-Scholes option operations.NEW! check out our Facebook page: https://www.facebook.com/rpnemulators,"[(features, 2), (12c, 1), (financial, 1), (calculator, 1), (augments, 1), (check, 1), (rpn, 1), (layout, 1), (black-scholes, 1), (industry-standard, 1)]"
962,com.teamheadlesschicken.budgethelperpro,Cheque Pro (Budget Planner),2016-09-06,15,"Cheque is the budget manager focused on simplicity. Cheque displays your remaining budget in a clear manner and allows you to keep track of your saving goals. No messing around with complicated settings, just a quick overview of what you've got left to spend. With the Pro version, Cheque becomes ad-free, adds widgets and you support the developer.Follow Us on Facebook for the latest news, updates, special content, and much more!https://www.facebook.com/Upfront-Applications-789115361234366/Visit our website:http://upfrontapplications.com/Check back for Updates!By Upfront Applications","[(cheque, 3), (budget, 2), (updates, 2), (//upfrontapplications.com/check, 1), (saving, 1), (overview, 1), (pro, 1), (upfront, 1), (back, 1), (manager, 1)]"
963,com.teamheadlesschicken.budgethelperpro,Cheque Pro (Budget Planner),2016-09-07,15,"Cheque is the budget manager focused on simplicity. Cheque displays your remaining budget in a clear manner and allows you to keep track of your saving goals. No messing around with complicated settings, just a quick overview of what you've got left to spend. With the Pro version, Cheque becomes ad-free, adds widgets and you support the developer.Follow Us on Facebook for the latest news, updates, special content, and much more!https://www.facebook.com/Upfront-Applications-789115361234366/Visit our website:http://upfrontapplications.com/Check back for Updates!By Upfront Applications","[(cheque, 3), (budget, 2), (updates, 2), (//upfrontapplications.com/check, 1), (saving, 1), (overview, 1), (pro, 1), (upfront, 1), (back, 1), (manager, 1)]"
964,umn.edu.haypricecalc,Hay Price Calc,2016-09-06,0,"Buy hay the smart way! Many horse owners and hobby farmers purchase hay by the bale. However, the more economical way to purchase and compare different hay types is to calculate the price per ton. The aim of the Hay Price App is to aid hay buyers in calculating price per ton and to provide cost comparisons of small square, large round, and large square-bales. Hay buyers simply select the bale type, enter in the bale weight and price per bale, and the Hay Price App calculates price per ton, allowing the buyer to compare and choose the most economical hay. This app does not take into account hay quality when determining economics.","[(hay, 9), (price, 6), (per, 4), (bale, 4), (ton, 3), (compare, 2), (large, 2), (buyers, 2), (economical, 2), (way, 2)]"
965,umn.edu.haypricecalc,Hay Price Calc,2016-09-07,0,"Buy hay the smart way! Many horse owners and hobby farmers purchase hay by the bale. However, the more economical way to purchase and compare different hay types is to calculate the price per ton. The aim of the Hay Price App is to aid hay buyers in calculating price per ton and to provide cost comparisons of small square, large round, and large square-bales. Hay buyers simply select the bale type, enter in the bale weight and price per bale, and the Hay Price App calculates price per ton, allowing the buyer to compare and choose the most economical hay. This app does not take into account hay quality when determining economics.","[(hay, 9), (price, 6), (per, 4), (bale, 4), (ton, 3), (compare, 2), (large, 2), (buyers, 2), (economical, 2), (way, 2)]"
966,com.narain.budgetorganizer,Budget Organizer,2016-09-06,18,"**** IMPORTANT *****Q) How to get data from free to paid version?A) Create backup in free version (Settings>>Backup) and restore it in paid version(Settings>>Restore).----------------------------------------------------------------------------------------------------------------------------------------------------Budget Organizer manage your monthly budget and reports which give you clear understanding of your cash flows.* Available in English,  Español, Português, Italiano, Russian languages.* No internet connection required.* Manage your account with Add/Edit/Close/Delete.* Easily transfer cash amount between accounts.* Account shows monthly transaction of your cash flows.* Add expense/income one-time and recurring transaction.* Easily manage transaction by Edit/Delete.* Monthly list shows expenses and income.* Easily manage budget by Edit/Delete.* Budget with color coded category * Easily manage template to add quick transaction entry.* Pie and Bar chart of your expenses and income.* last six month expense and income report.* Cash flow summary (Today's, Last 7 days, month and year).* Manage categories by color-coded expense and income + suitable images.* Add/Edit/Delete categories easily.* Manage your preset notes to add quick note entry while adding transaction.* Password setup to protect your valuable data.* Manage Recurring bills and deposit notification.* Select your local currency (available 80+ currencies).* Export your account transactions as a .CSV file.* Clear your entire database and start over from scratch.* Backup and Restore database.","[(--, 74), (manage, 8), (easily, 5), (transaction, 5), (budget, 4), (cash, 4), (income, 4), (restore, 3), (add, 3), (version, 3)]"
967,com.narain.budgetorganizer,Budget Organizer,2016-09-07,18,"**** IMPORTANT *****Q) How to get data from free to paid version?A) Create backup in free version (Settings>>Backup) and restore it in paid version(Settings>>Restore).----------------------------------------------------------------------------------------------------------------------------------------------------Budget Organizer manage your monthly budget and reports which give you clear understanding of your cash flows.* Available in English,  Español, Português, Italiano, Russian languages.* No internet connection required.* Manage your account with Add/Edit/Close/Delete.* Easily transfer cash amount between accounts.* Account shows monthly transaction of your cash flows.* Add expense/income one-time and recurring transaction.* Easily manage transaction by Edit/Delete.* Monthly list shows expenses and income.* Easily manage budget by Edit/Delete.* Budget with color coded category * Easily manage template to add quick transaction entry.* Pie and Bar chart of your expenses and income.* last six month expense and income report.* Cash flow summary (Today's, Last 7 days, month and year).* Manage categories by color-coded expense and income + suitable images.* Add/Edit/Delete categories easily.* Manage your preset notes to add quick note entry while adding transaction.* Password setup to protect your valuable data.* Manage Recurring bills and deposit notification.* Select your local currency (available 80+ currencies).* Export your account transactions as a .CSV file.* Clear your entire database and start over from scratch.* Backup and Restore database.","[(--, 74), (manage, 8), (easily, 5), (transaction, 5), (budget, 4), (cash, 4), (income, 4), (restore, 3), (add, 3), (version, 3)]"
968,com.voidware.retrofx,3D Calculator RetroFX,2016-09-06,50,"Reboot a 70's retro design classic! RetroFX is a remake of the Casio fx-39 scientific calculator, complete with moving switches, keys, sound and an authentic, ""green"" vacuum tube display, beautifully rendered in amazing 3D.* Rotate 360, turn, scale and move in 3D with your fingers.* Green screen, 7 segment display with adjustable glow.* Buttons physically press with sound.* Move the mode switch with your finger.* Even the on/off button works!* High resolution modelling.* Tilt affects light reflections.* Looks awesome on a pad.RetroFX is based on the Casio fx-39 from 1978 made in Japan. Casio made many models with this very popular case design, but functionally, they were all slightly different. The RetroFX display is a reconstruction of the popular green Vacuum Fluorescent Display (VFD) which is actually a small cathode ray tube. RetroFX recreates the original glow given off by these tubes which would typically vary depending on battery strength.","[(display, 4), (casio, 3), (retrofx, 3), (green, 3), (move, 2), (sound, 2), (fx-39, 2), (vacuum, 2), (design, 2), (tube, 2)]"
969,com.voidware.retrofx,3D Calculator RetroFX,2016-09-07,50,"Reboot a 70's retro design classic! RetroFX is a remake of the Casio fx-39 scientific calculator, complete with moving switches, keys, sound and an authentic, ""green"" vacuum tube display, beautifully rendered in amazing 3D.* Rotate 360, turn, scale and move in 3D with your fingers.* Green screen, 7 segment display with adjustable glow.* Buttons physically press with sound.* Move the mode switch with your finger.* Even the on/off button works!* High resolution modelling.* Tilt affects light reflections.* Looks awesome on a pad.RetroFX is based on the Casio fx-39 from 1978 made in Japan. Casio made many models with this very popular case design, but functionally, they were all slightly different. The RetroFX display is a reconstruction of the popular green Vacuum Fluorescent Display (VFD) which is actually a small cathode ray tube. RetroFX recreates the original glow given off by these tubes which would typically vary depending on battery strength.","[(display, 4), (casio, 3), (retrofx, 3), (green, 3), (move, 2), (sound, 2), (fx-39, 2), (vacuum, 2), (design, 2), (tube, 2)]"
970,com.preciousmetalcoincalculator,Precious Metal Coin Price App,2016-09-06,13,"The Precious Metal Coin Price Calculator gives you the latest values of over one hundred gold, silver and platinum coins as well as many great features to track your portfolio.GOLD, SILVER, PLATINUM COIN PRICESThis app has a database of over one hundred precious metal coins (see below for complete list) as well as a live data feed of precious metal prices and 25 different currencies. At the touch of your screen you can get the current value of mint issued bullion coins, junk silver coins, semi numismatic coins. You can add rarer numismatic precious metal coins simply and easily and factor in a premium to the gold or silver value to reflect their value in the collectors market.PORTFOLIOSYou can create one or more portfolios of your precious metal coins.Portfolios track percentage and cash changes in value of individual items, single portfolios total portfolios as well as the average purchase price of gold,silver  and platinum and the total weight of silver across all portfolios.CUSTOMER SUPPORTPlease contact customer support with any questions or feedback at info@in-gold-we-trust.info. We will endeavor to get back to you within 24 hours.COIN DATABASEPrecious Metal Coin database includes:Mint issued US, Chinese, Australian, Canadian, British, Austrian CoinsSemi Numismatic : St Gaudens, Indian Head Coins, American Eagles,Gold British Sovereigns, Gold French Roosters,Gold Swiss Francs, German Gold Marks, Italian Gold Lira,  Gold Roubles, Hungarian Gold Forints, Austrian Gold Schillings, Junk Silver Coins : US (Peace Dollars,Kennedy Half Dollars, Liberty Quarters,Barber Quarters, Mercury Dimes, Roosevelt Dimes, and much more) Canadian silver dollars, half dollars, quarters and dimes) Mexican pesos Australian, New Zealand, British (silver shillings, florins, pennies, three pennies and much more) Silver French FrancsPlatinum bullion coins from USA, Canada, China, Isle of Man and AustraliaOur live currency feed means you can get the current gold, silver. platinum and palladium price in US Dollars, Canadian Dollars, Euros, British Pounds, Australian Dollar, New Zealand Dollar, Swiss Franc, Japanese Yen,Yuan, Singapore Dollar,Hong Kong Dollar, Korean Won,Rupee, Brazilian Real,Thai Baht,Viet Dong, South African Rand, Rouble,Qatar Real, Danish Krone,Argentine Peso, Israeli Shek, Norwegian Krone, Swedish Krone and Polish Zloty,","[(gold, 12), (silver, 11), (coins, 9), (dollars, 6), (metal, 6), (precious, 5), (value, 4), (british, 4), (platinum, 4), (dollar, 4)]"
971,com.preciousmetalcoincalculator,Precious Metal Coin Price App,2016-09-07,13,"The Precious Metal Coin Price Calculator gives you the latest values of over one hundred gold, silver and platinum coins as well as many great features to track your portfolio.GOLD, SILVER, PLATINUM COIN PRICESThis app has a database of over one hundred precious metal coins (see below for complete list) as well as a live data feed of precious metal prices and 25 different currencies. At the touch of your screen you can get the current value of mint issued bullion coins, junk silver coins, semi numismatic coins. You can add rarer numismatic precious metal coins simply and easily and factor in a premium to the gold or silver value to reflect their value in the collectors market.PORTFOLIOSYou can create one or more portfolios of your precious metal coins.Portfolios track percentage and cash changes in value of individual items, single portfolios total portfolios as well as the average purchase price of gold,silver  and platinum and the total weight of silver across all portfolios.CUSTOMER SUPPORTPlease contact customer support with any questions or feedback at info@in-gold-we-trust.info. We will endeavor to get back to you within 24 hours.COIN DATABASEPrecious Metal Coin database includes:Mint issued US, Chinese, Australian, Canadian, British, Austrian CoinsSemi Numismatic : St Gaudens, Indian Head Coins, American Eagles,Gold British Sovereigns, Gold French Roosters,Gold Swiss Francs, German Gold Marks, Italian Gold Lira,  Gold Roubles, Hungarian Gold Forints, Austrian Gold Schillings, Junk Silver Coins : US (Peace Dollars,Kennedy Half Dollars, Liberty Quarters,Barber Quarters, Mercury Dimes, Roosevelt Dimes, and much more) Canadian silver dollars, half dollars, quarters and dimes) Mexican pesos Australian, New Zealand, British (silver shillings, florins, pennies, three pennies and much more) Silver French FrancsPlatinum bullion coins from USA, Canada, China, Isle of Man and AustraliaOur live currency feed means you can get the current gold, silver. platinum and palladium price in US Dollars, Canadian Dollars, Euros, British Pounds, Australian Dollar, New Zealand Dollar, Swiss Franc, Japanese Yen,Yuan, Singapore Dollar,Hong Kong Dollar, Korean Won,Rupee, Brazilian Real,Thai Baht,Viet Dong, South African Rand, Rouble,Qatar Real, Danish Krone,Argentine Peso, Israeli Shek, Norwegian Krone, Swedish Krone and Polish Zloty,","[(gold, 12), (silver, 11), (coins, 9), (dollars, 6), (metal, 6), (precious, 5), (value, 4), (british, 4), (platinum, 4), (dollar, 4)]"
972,com.risingbits.engineergio.savingstracker,My Savings Tracker,2016-09-06,51,***A new way to help you keep track of your SAVINGS*****Your savings ALWAYS in your HOME SCREEN**Super easy to use!1. Set a goal2. Every time you save some money add it to the goal savings3. Keep track of the saving progress with the WIDGET and the history4. Reach your goal!!My Savings Tracker helps you keep visually track of your savings!,"[(track, 3), (keep, 3), (savings, 3), (goal, 2), (set, 1), (saving, 1), (help, 1), (money, 1), (screen**super, 1), (home, 1)]"
973,com.risingbits.engineergio.savingstracker,My Savings Tracker,2016-09-07,51,***A new way to help you keep track of your SAVINGS*****Your savings ALWAYS in your HOME SCREEN**Super easy to use!1. Set a goal2. Every time you save some money add it to the goal savings3. Keep track of the saving progress with the WIDGET and the history4. Reach your goal!!My Savings Tracker helps you keep visually track of your savings!,"[(track, 3), (keep, 3), (savings, 3), (goal, 2), (set, 1), (saving, 1), (help, 1), (money, 1), (screen**super, 1), (home, 1)]"
974,com.sagemilk.property_casualty,Property &amp; Casualty Agent Prep,2016-09-06,11,"Property & Casualty Agent Prep app is a study guide for individuals preparing for a state insurance licensing exam.The Property & Casualty Agent Prep qualifies an individual who will sell personal lines such as automobile coverage, homeowners insurance and renters insurance.  A Property and Casualty agent may also sell commercial coverage, such as building and business personal property insurance, and workers' compensation coverage.Includes more than 400 multiple choice quiz questions and 400 flashcards. Includes glossary with common terms and definitions in eleven learning modules: - Property and Casualty Insurance- Insurance Basics- Issuers and Distribution Systems- Market Regulation and Legal Concepts - Property- Personal Auto and Property Coverage- Commercial Coverage- Farm, BOP and Bonds- Workers Comp., Health & Disability- Long Term Care and Ethics- Custom Module that you createOther interactive features include:Create custom flashcards, multiple-choice and glossary contentShare multiple-choice quiz questions with friends by emailSend report of your quiz correct / incorrect answers by email Keywords Property, Casualty, Insurance, Auto, Commercial, Farm, Workers, Health, Disability, Ethics","[(property, 7), (insurance, 6), (casualty, 5), (agent, 3), (personal, 3), (workers, 3), (quiz, 3), (commercial, 3), (flashcards, 2), (questions, 2)]"
